type	a	b	c	d	dir	exp_a	DP_rows	RR_rows	OR	MS	Dice	PMI	chi2_signed	G_signed	t	p_fisher_1
lassa	5	70060	27	2498649	1	0.872832255178704	6.05565837189962e-05	6.60412156965358	6.60452152123577	7.13623064297438e-05	0.000142659457608742	2.51815177289034	20.062693426227	9.77356478160136	1.84572732272845	0.00164327663392372
leigh	5	70060	4	2498672	1	0.245484071769011	6.97614586207442e-05	44.5778205951616	44.5809306308878	7.13623064297438e-05	0.000142706281930531	4.34822677144802	94.6675611842597	23.8737404636244	2.12628623251259	1.73506491452091e-06
li	5	70060	29	2498647	1	0.927384271127373	5.97561598144964e-05	6.14866490967747	6.14903235650231	7.13623064297438e-05	0.000142655387380704	2.43068893164	18.3866776941139	9.22672731403743	1.8213308957907	0.00217055227040253
lining	5	70060	35	2498641	1	1.09104031897338	5.73548881009969e-05	5.09460806801847	5.09490028954774	7.13623064297438e-05	0.000142643178090008	2.19622367800297	14.3978855435703	7.81193250614164	1.74814161497744	0.00448548099683688
lounge	5	70060	13	2498663	1	0.490968143538021	6.6159551050495e-05	13.716252490819	13.717160016689	7.13623064297438e-05	0.000142687955709659	3.34822677144802	42.5722602968717	15.4664828816576	2.01650231129271	9.60403689884703e-05
maruti	5	70060	3	2498673	1	0.218208063794676	7.01616705729941e-05	59.4370941268822	59.4412646303169	7.13623064297438e-05	0.000142708318467883	4.51815177289034	107.726432944198	25.5987310403629	2.13848444598146	7.89037650550384e-07
mega	5	70060	8	2498668	1	0.354588103666349	6.81606108117445e-05	22.2889102975808	22.2904296317442	7.13623064297438e-05	0.000142698136362339	3.81771205474924	62.5657801996404	19.13703352364	2.07749337863708	1.61708923709369e-05
mfat	5.5	70060.5	0.5	2498676.5	1	0.163658256197681	7.82973108253368e-05	392.27937944224	392.310096273935	7.8497416721377e-05	0.0001569813905697	5.07067332852665	178.879635118187	36.2051185984612	2.27542620098133	8.85195974298369e-08
mice	5	70060	13	2498663	1	0.490968143538021	6.6159551050495e-05	13.716252490819	13.717160016689	7.13623064297438e-05	0.000142687955709659	3.34822677144802	42.5722602968717	15.4664828816576	2.01650231129271	9.60403689884703e-05
mines	5	70060	36	2498640	1	1.11831632694771	5.6954676148747e-05	4.95309117724018	4.95337329907698	7.13623064297438e-05	0.000142641143411406	2.16059976827225	13.8513760607897	7.60368531995754	1.73594340150857	0.00499527705382796
mnuchin	5	70060	25	2498651	1	0.818280239230035	6.1357007623496e-05	7.13245129522586	7.13288895232658	7.13623064297438e-05	0.000142663528069049	2.61126117728182	21.9696546949654	10.3668071744055	1.8701237496662	0.00121658813694447
nowhere	5	70060	40	2498636	1	1.22742035884505	5.53538283397473e-05	4.45778205951616	4.45802883242935	7.13623064297438e-05	0.000142633005277421	2.02629867656066	11.920692665901	6.83519044943004	1.68715054763306	0.00744711981742474
nuclear	5	70060	36	2498640	1	1.11831632694771	5.6954676148747e-05	4.95309117724018	4.95337329907698	7.13623064297438e-05	0.000142641143411406	2.16059976827225	13.8513760607897	7.60368531995754	1.73594340150857	0.00499527705382796
observation	5	70060	29	2498647	1	0.927384271127373	5.97561598144964e-05	6.14866490967747	6.14903235650231	7.13623064297438e-05	0.000142655387380704	2.43068893164	18.3866776941139	9.22672731403743	1.8213308957907	0.00217055227040253
overdose	5	70060	10	2498666	1	0.409140119615018	6.73601869072447e-05	17.8311282380647	17.8323294319155	7.13623064297438e-05	0.000142694063926941	3.61126117728182	52.9576757060969	17.4754602007417	2.05309695169933	3.6046021443914e-05
quartz	5	70060	7	2498669	1	0.327312095692014	6.85608227639944e-05	25.4730403400924	25.4747869173362	7.13623064297438e-05	0.000142700172667209	3.93318927216918	68.577854829367	20.10432856367	2.08969159210596	1.01816401882893e-05
reservoir	5	70060	7	2498669	1	0.327312095692014	6.85608227639944e-05	25.4730403400924	25.4747869173362	7.13623064297438e-05	0.000142700172667209	3.93318927216918	68.577854829367	20.10432856367	2.08969159210596	1.01816401882893e-05
sickened	5	70060	22	2498654	1	0.736452215307032	6.25576434802458e-05	8.10505829002939	8.10556535956193	7.13623064297438e-05	0.000142669634195058	2.76326427072687	25.3753846282123	11.3596167304234	1.90671839007283	0.000737585887534475
slash	5	70060	20	2498656	1	0.681900199358363	6.33580673847456e-05	8.91556411903233	8.91612903225806	7.13623064297438e-05	0.000142673705236125	2.87429558311561	28.1111836722004	12.1038264978437	1.93111481701058	0.000507924591285569
snakes	5	70060	4	2498672	1	0.245484071769011	6.97614586207442e-05	44.5778205951616	44.5809306308878	7.13623064297438e-05	0.000142706281930531	4.34822677144802	94.6675611842597	23.8737404636244	2.12628623251259	1.73506491452091e-06
societies	5	70060	31	2498645	1	0.981936287076042	5.89557359099966e-05	5.7519768509886	5.75231598721833	7.13623064297438e-05	0.000142651317384916	2.34822677144802	16.9031165904087	8.72054109757063	1.79693446885294	0.00281132501140258
soft	5	70060	33	2498643	1	1.03648830302471	5.81553120054967e-05	5.40337219335293	5.40368645057483	7.13623064297438e-05	0.000142647247621357	2.27022425944675	15.5816225559925	8.25026213408949	1.77253804191519	0.0035786268225928
soil	5	70060	22	2498654	1	0.736452215307032	6.25576434802458e-05	8.10505829002939	8.10556535956193	7.13623064297438e-05	0.000142669634195058	2.76326427072687	25.3753846282123	11.3596167304234	1.90671839007283	0.000737585887534475
stabbed	5	70060	6	2498670	1	0.30003608771768	6.89610347162443e-05	29.7185470634411	29.7205966314588	7.13623064297438e-05	0.000142702209030196	4.05872015425304	75.688131617478	21.1914576441933	2.10188980557484	6.07685059295093e-06
structural	5	70060	37	2498639	1	1.14559233492205	5.65544641964971e-05	4.81922384812558	4.81949641619924	7.13623064297438e-05	0.000142639108790848	2.12583435011158	13.3322259910462	7.40221553279792	1.72374518803969	0.00554477858539937
suites	5	70060	5	2498671	1	0.272760079743345	6.93612466684943e-05	35.6622564761293	35.6647302312304	7.13623064297438e-05	0.000142704245451302	4.19622367800297	84.2260712049399	22.4314112447999	2.11408801904371	3.3914702164406e-06
tank	5	70060	35	2498641	1	1.09104031897338	5.73548881009969e-05	5.09460806801847	5.09490028954774	7.13623064297438e-05	0.000142643178090008	2.19622367800297	14.3978855435703	7.81193250614164	1.74814161497744	0.00448548099683688
theresa	5	70060	19	2498657	1	0.654624191384028	6.37582793369955e-05	9.3848043358235	9.38540273750319	7.13623064297438e-05	0.000142675740843784	2.93318927216918	29.6535753441919	12.5051178094931	1.94331303047945	0.000415662749058576
travis	5	70060	18	2498658	1	0.627348183409694	6.41584912892454e-05	9.90618235448036	9.90681796555334	7.13623064297438e-05	0.000142677776509531	2.99458981683332	31.3325260862978	12.9283634913666	1.95551124394833	0.000336622100896022
tuned	5	70060	20	2498656	1	0.681900199358363	6.33580673847456e-05	8.91556411903233	8.91612903225806	7.13623064297438e-05	0.000142673705236125	2.87429558311561	28.1111836722004	12.1038264978437	1.93111481701058	0.000507924591285569
urumqi	5.5	70060.5	0.5	2498676.5	1	0.163658256197681	7.82973108253368e-05	392.27937944224	392.310096273935	7.8497416721377e-05	0.0001569813905697	5.07067332852665	178.879635118187	36.2051185984612	2.27542620098133	8.85195974298369e-08
warm	5	70060	34	2498642	1	1.06376431099905	5.77551000532468e-05	5.24444948178372	5.244752397105	7.13623064297438e-05	0.000142645212826658	2.23274955402809	14.9738590079425	8.02732513900167	1.76033982844632	0.00401379967997295
wicket	5.5	70060.5	0.5	2498676.5	1	0.163658256197681	7.82973108253368e-05	392.27937944224	392.310096273935	7.8497416721377e-05	0.0001569813905697	5.07067332852665	178.879635118187	36.2051185984612	2.27542620098133	8.85195974298369e-08
xl5	5.5	70060.5	0.5	2498676.5	1	0.163658256197681	7.82973108253368e-05	392.27937944224	392.310096273935	7.8497416721377e-05	0.0001569813905697	5.07067332852665	178.879635118187	36.2051185984612	2.27542620098133	8.85195974298369e-08
zane	5.5	70060.5	0.5	2498676.5	1	0.163658256197681	7.82973108253368e-05	392.27937944224	392.310096273935	7.8497416721377e-05	0.0001569813905697	5.07067332852665	178.879635118187	36.2051185984612	2.27542620098133	8.85195974298369e-08
zemeckis	5	70060	2	2498674	1	0.190932055820342	7.0561882525244e-05	89.1556411903233	89.161932629175	7.13623064297438e-05	0.000142710355063363	4.71079685083273	124.524421524236	27.7526626402075	2.15068265945034	3.0276124474149e-07
#coronavirus	4	70061	6	2498670	1	0.272760079743345	5.46885734302956e-05	23.7748376507529	23.7761379369407	5.70898451437951e-05	0.000114163396361042	3.87429558311561	52.3607612615983	15.6858116856263	1.86362141112875	0.000101848811962069
0*	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
170	4	70061	17	2498659	1	0.572796167461025	5.02862419555466e-05	8.39111917085395	8.39154115279374	5.70898451437951e-05	0.000114145478412236	2.80390625522421	21.0811204089724	9.30408762002853	1.71360325046699	0.00228310964585976
20*	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
2018/19	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
2030	4	70061	14	2498662	1	0.490968143538021	5.14868778122963e-05	10.1892161360369	10.1897407769148	5.70898451437951e-05	0.000114150364567727	3.02629867656066	25.7830756872054	10.5190771551592	1.75451729428384	0.00124597276735905
43*	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
acid	4	70061	9	2498667	1	0.354588103666349	5.34879375735458e-05	15.8498917671686	15.8507395935922	5.70898451437951e-05	0.000114158509089871	3.49578395986188	38.5284574868011	13.2636795856474	1.82270736731191	0.000324706765153504
alternatives	4	70061	32	2498644	1	0.981936287076042	4.42830626717979e-05	4.45778205951616	4.4579794750289	5.70898451437951e-05	0.000114121053907933	2.02629867656066	9.53652071939107	5.46811894494799	1.50903303138278	0.0162676540177175
ar	4	70061	6	2498670	1	0.272760079743345	5.46885734302956e-05	23.7748376507529	23.7761379369407	5.70898451437951e-05	0.000114163396361042	3.87429558311561	52.3607612615983	15.6858116856263	1.86362141112875	0.000101848811962069
arab	4	70061	30	2498646	1	0.927384271127373	4.50834865762977e-05	4.75496753015057	4.75518191290447	5.70898451437951e-05	0.000114124309904564	2.10876083675264	10.4658111439759	5.84309721955787	1.53630906059401	0.0133671842876224
artery	4	70061	7	2498669	1	0.30003608771768	5.42883614780457e-05	20.3784322720739	20.3795386469342	5.70898451437951e-05	0.000114161767224157	3.73679205936568	46.9065740739616	14.7807528358269	1.84998339652313	0.000156575647030088
assaulted	4	70061	7	2498669	1	0.30003608771768	5.42883614780457e-05	20.3784322720739	20.3795386469342	5.70898451437951e-05	0.000114161767224157	3.73679205936568	46.9065740739616	14.7807528358269	1.84998339652313	0.000156575647030088
backlog	4	70061	30	2498646	1	0.927384271127373	4.50834865762977e-05	4.75496753015057	4.75518191290447	5.70898451437951e-05	0.000114124309904564	2.10876083675264	10.4658111439759	5.84309721955787	1.53630906059401	0.0133671842876224
balls	4	70061	16	2498660	1	0.54552015948669	5.06864539077965e-05	8.91556411903233	8.91601604316239	5.70898451437951e-05	0.000114147107084255	2.87429558311561	22.4889031631601	9.68301742215478	1.72724126507261	0.00188880995757301
barron	4	70061	17	2498659	1	0.572796167461025	5.02862419555466e-05	8.39111917085395	8.39154115279374	5.70898451437951e-05	0.000114145478412236	2.80390625522421	21.0811204089724	9.30408762002853	1.71360325046699	0.00228310964585976
bassil	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
billboards	4	70061	3	2498673	1	0.190932055820342	5.58892092870453e-05	47.5496753015057	47.5523329669859	5.70898451437951e-05	0.000114168284050691	4.38886875594537	78.1214230680869	19.4194111842272	1.90453545494559	1.81317208240994e-05
blaine	4	70061	2	2498674	1	0.163656047846007	5.62894212392952e-05	71.3245129522586	71.3285279970312	5.70898451437951e-05	0.000114169913373578	4.61126117728182	92.4515937827196	21.2866478821048	1.91817346955121	7.94374392154573e-06
boe	4	70061	17	2498659	1	0.572796167461025	5.02862419555466e-05	8.39111917085395	8.39154115279374	5.70898451437951e-05	0.000114145478412236	2.80390625522421	21.0811204089724	9.30408762002853	1.71360325046699	0.00228310964585976
brussels	4	70061	24	2498652	1	0.763728223281366	4.74847582897972e-05	5.94370941268822	5.94399166440673	5.70898451437951e-05	0.000114134079009316	2.38886875594537	14.0982834419824	7.17505758262952	1.61813714822769	0.006713320146291
cambodia	4	70061	20	2498656	1	0.654624191384028	4.90856060987968e-05	7.13245129522586	7.13280141590899	5.70898451437951e-05	0.000114140592675027	2.61126117728182	17.5756827026595	8.29340468422102	1.67268920665015	0.00379835158563646
carney	4	70061	10	2498666	1	0.381864111640683	5.30877256212959e-05	14.2649025904517	14.2656599249226	5.70898451437951e-05	0.000114156880092467	3.38886875594537	35.2430626983313	12.6157240182566	1.80906935270629	0.000444755038639388
celsius	4	70061	8	2498668	1	0.327312095692014	5.38881495257958e-05	17.8311282380647	17.8320891794294	5.70898451437951e-05	0.000114160138133767	3.61126117728182	42.3660910857687	13.9803186794246	1.83634538191752	0.000229772650451099
cigarettes	4	70061	11	2498665	1	0.409140119615018	5.2687513669046e-05	12.968093264047	12.9687765596474	5.70898451437951e-05	0.000114155251141553	3.28933308239446	32.3994589626258	12.0251242793864	1.79543133810068	0.000593376499437692
coli	4	70061	3	2498673	1	0.190932055820342	5.58892092870453e-05	47.5496753015057	47.5523329669859	5.70898451437951e-05	0.000114168284050691	4.38886875594537	78.1214230680869	19.4194111842272	1.90453545494559	1.81317208240994e-05
conflicts	4	70061	22	2498654	1	0.709176207332697	4.8285182194297e-05	6.48404663202351	6.4843597332714	5.70898451437951e-05	0.00011413733574924	2.49578395986188	15.6989233314929	7.70615987419531	1.64541317743892	0.00511788779490097
coronary	4	70061	8	2498668	1	0.327312095692014	5.38881495257958e-05	17.8311282380647	17.8320891794294	5.70898451437951e-05	0.000114160138133767	3.61126117728182	42.3660910857687	13.9803186794246	1.83634538191752	0.000229772650451099
cubic	4	70061	5	2498671	1	0.245484071769011	5.50887853825455e-05	28.5298051809034	28.5313769429497	5.70898451437951e-05	0.000114165025544424	4.02629867656066	59.0332207078834	16.7254298333819	1.87725942573436	6.24658752637064e-05
cutting-edge	4	70061	9	2498667	1	0.354588103666349	5.34879375735458e-05	15.8498917671686	15.8507395935922	5.70898451437951e-05	0.000114158509089871	3.49578395986188	38.5284574868011	13.2636795856474	1.82270736731191	0.000324706765153504
dovish	4	70061	1	2498675	1	0.136380039871673	5.66896331915451e-05	142.649025904517	142.657113087167	5.70898451437951e-05	0.000114171542742971	4.87429558311561	112.525047921325	23.8654869399911	1.93181148415682	2.70692374249037e-06
drainage	4	70061	3	2498673	1	0.190932055820342	5.58892092870453e-05	47.5496753015057	47.5523329669859	5.70898451437951e-05	0.000114168284050691	4.38886875594537	78.1214230680869	19.4194111842272	1.90453545494559	1.81317208240994e-05
edelman	4	70061	1	2498675	1	0.136380039871673	5.66896331915451e-05	142.649025904517	142.657113087167	5.70898451437951e-05	0.000114171542742971	4.87429558311561	112.525047921325	23.8654869399911	1.93181148415682	2.70692374249037e-06
emery	4	70061	2	2498674	1	0.163656047846007	5.62894212392952e-05	71.3245129522586	71.3285279970312	5.70898451437951e-05	0.000114169913373578	4.61126117728182	92.4515937827196	21.2866478821048	1.91817346955121	7.94374392154573e-06
emirates	4	70061	27	2498649	1	0.84555624720437	4.62841224330474e-05	5.28329725572286	5.28354180246103	5.70898451437951e-05	0.000114129194247889	2.2420273676161	12.0981422470919	6.46583213238639	1.57722310441085	0.00967190796624562
equality	4	70061	17	2498659	1	0.572796167461025	5.02862419555466e-05	8.39111917085395	8.39154115279374	5.70898451437951e-05	0.000114145478412236	2.80390625522421	21.0811204089724	9.30408762002853	1.71360325046699	0.00228310964585976
eurobond	4	70061	6	2498670	1	0.272760079743345	5.46885734302956e-05	23.7748376507529	23.7761379369407	5.70898451437951e-05	0.000114163396361042	3.87429558311561	52.3607612615983	15.6858116856263	1.86362141112875	0.000101848811962069
exhibition	4	70061	29	2498647	1	0.900108263153039	4.54836985285476e-05	4.91893192774197	4.91915567173237	5.70898451437951e-05	0.000114125937972553	2.15182955864452	10.9752458094856	6.04212173782104	1.54994707519962	0.0120499334620672
far-right	4	70061	4	2498672	1	0.218208063794676	5.54889973347954e-05	35.6622564761293	35.6642354519633	5.70898451437951e-05	0.000114166654774307	4.19622367800297	67.3808045016236	17.945076530509	1.89089744033998	3.54744039974264e-05
fastest	4	70061	22	2498654	1	0.709176207332697	4.8285182194297e-05	6.48404663202351	6.4843597332714	5.70898451437951e-05	0.00011413733574924	2.49578395986188	15.6989233314929	7.70615987419531	1.64541317743892	0.00511788779490097
fertiliser	4	70061	1	2498675	1	0.136380039871673	5.66896331915451e-05	142.649025904517	142.657113087167	5.70898451437951e-05	0.000114171542742971	4.87429558311561	112.525047921325	23.8654869399911	1.93181148415682	2.70692374249037e-06
florian	4	70061	2	2498674	1	0.163656047846007	5.62894212392952e-05	71.3245129522586	71.3285279970312	5.70898451437951e-05	0.000114169913373578	4.61126117728182	92.4515937827196	21.2866478821048	1.91817346955121	7.94374392154573e-06
francs	4	70061	2	2498674	1	0.163656047846007	5.62894212392952e-05	71.3245129522586	71.3285279970312	5.70898451437951e-05	0.000114169913373578	4.61126117728182	92.4515937827196	21.2866478821048	1.91817346955121	7.94374392154573e-06
functionalities	4	70061	28	2498648	1	0.872832255178704	4.58839104807975e-05	5.09460806801847	5.09484184190512	5.70898451437951e-05	0.000114127566086994	2.19622367800297	11.5182725621796	6.24951013091961	1.56358508980524	0.0108188552994345
fx	4	70061	29	2498647	1	0.900108263153039	4.54836985285476e-05	4.91893192774197	4.91915567173237	5.70898451437951e-05	0.000114125937972553	2.15182955864452	10.9752458094856	6.04212173782104	1.54994707519962	0.0120499334620672
gh	4	70061	1	2498675	1	0.136380039871673	5.66896331915451e-05	142.649025904517	142.657113087167	5.70898451437951e-05	0.000114171542742971	4.87429558311561	112.525047921325	23.8654869399911	1.93181148415682	2.70692374249037e-06
harmful	4	70061	20	2498656	1	0.654624191384028	4.90856060987968e-05	7.13245129522586	7.13280141590899	5.70898451437951e-05	0.000114140592675027	2.61126117728182	17.5756827026595	8.29340468422102	1.67268920665015	0.00379835158563646
harnessing	4	70061	7	2498669	1	0.30003608771768	5.42883614780457e-05	20.3784322720739	20.3795386469342	5.70898451437951e-05	0.000114161767224157	3.73679205936568	46.9065740739616	14.7807528358269	1.84998339652313	0.000156575647030088
hatchback	4	70061	5	2498671	1	0.245484071769011	5.50887853825455e-05	28.5298051809034	28.5313769429497	5.70898451437951e-05	0.000114165025544424	4.02629867656066	59.0332207078834	16.7254298333819	1.87725942573436	6.24658752637064e-05
huang	4	70061	12	2498664	1	0.436416127589352	5.22873017167961e-05	11.8874188253764	11.888040421918	5.70898451437951e-05	0.000114153622237126	3.19622367800297	29.9148104613846	11.4831617384097	1.78179332349506	0.000774086334948576
idaho	4	70061	15	2498661	1	0.518244151512356	5.10866658600464e-05	9.50993506030115	9.51042091891352	5.70898451437951e-05	0.000114148735802751	2.94829616455939	24.0478249760768	10.0869870456298	1.74087927967822	0.00154425767508715
in-house	4	70061	30	2498646	1	0.927384271127373	4.50834865762977e-05	4.75496753015057	4.75518191290447	5.70898451437951e-05	0.000114124309904564	2.10876083675264	10.4658111439759	5.84309721955787	1.53630906059401	0.0133671842876224
ivanka	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
khyber	4	70061	8	2498668	1	0.327312095692014	5.38881495257958e-05	17.8311282380647	17.8320891794294	5.70898451437951e-05	0.000114160138133767	3.61126117728182	42.3660910857687	13.9803186794246	1.83634538191752	0.000229772650451099
lgbtq	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
mangelsdorf	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
meaww	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
mers	4	70061	16	2498660	1	0.54552015948669	5.06864539077965e-05	8.91556411903233	8.91601604316239	5.70898451437951e-05	0.000114147107084255	2.87429558311561	22.4889031631601	9.68301742215478	1.72724126507261	0.00188880995757301
missiles	4	70061	8	2498668	1	0.327312095692014	5.38881495257958e-05	17.8311282380647	17.8320891794294	5.70898451437951e-05	0.000114160138133767	3.61126117728182	42.3660910857687	13.9803186794246	1.83634538191752	0.000229772650451099
mkhize	4	70061	26	2498650	1	0.818280239230035	4.66843343852974e-05	5.48650099632759	5.48675714459817	5.70898451437951e-05	0.000114130822455239	2.28933308239446	12.7185391552612	6.69171785168249	1.59086111901647	0.00860690789364393
mooch	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
multilateral	4	70061	18	2498658	1	0.600072175435359	4.98860300032966e-05	7.92494588358429	7.92534125024383	5.70898451437951e-05	0.000114143849786694	2.73679205936568	19.8038668448455	8.94759871904062	1.69996523586138	0.00273057915426866
mysterious	4	70061	24	2498652	1	0.763728223281366	4.74847582897972e-05	5.94370941268822	5.94399166440673	5.70898451437951e-05	0.000114134079009316	2.38886875594537	14.0982834419824	7.17505758262952	1.61813714822769	0.006713320146291
navigation	4	70061	13	2498663	1	0.463692135563687	5.18870897645462e-05	10.9730019926552	10.9735713823009	5.70898451437951e-05	0.000114151993379184	3.10876083675264	27.7257721570839	10.98297781771	1.76815530888945	0.000990432234387884
nicholas	4	70061	15	2498661	1	0.518244151512356	5.10866658600464e-05	9.50993506030115	9.51042091891352	5.70898451437951e-05	0.000114148735802751	2.94829616455939	24.0478249760768	10.0869870456298	1.74087927967822	0.00154425767508715
northwestern	4	70061	21	2498655	1	0.681900199358363	4.86853941465469e-05	6.79281075735796	6.79314148690835	5.70898451437951e-05	0.0001141389641889	2.55236748822825	16.5986462909542	7.99215588103627	1.65905119204454	0.0044250995845605
object	4	70061	22	2498654	1	0.709176207332697	4.8285182194297e-05	6.48404663202351	6.4843597332714	5.70898451437951e-05	0.00011413733574924	2.49578395986188	15.6989233314929	7.70615987419531	1.64541317743892	0.00511788779490097
rear	4	70061	14	2498662	1	0.490968143538021	5.14868778122963e-05	10.1892161360369	10.1897407769148	5.70898451437951e-05	0.000114150364567727	3.02629867656066	25.7830756872054	10.5190771551592	1.75451729428384	0.00124597276735905
reflective	4	70061	14	2498662	1	0.490968143538021	5.14868778122963e-05	10.1892161360369	10.1897407769148	5.70898451437951e-05	0.000114150364567727	3.02629867656066	25.7830756872054	10.5190771551592	1.75451729428384	0.00124597276735905
reins	4	70061	6	2498670	1	0.272760079743345	5.46885734302956e-05	23.7748376507529	23.7761379369407	5.70898451437951e-05	0.000114163396361042	3.87429558311561	52.3607612615983	15.6858116856263	1.86362141112875	0.000101848811962069
retained	4	70061	28	2498648	1	0.872832255178704	4.58839104807975e-05	5.09460806801847	5.09484184190512	5.70898451437951e-05	0.000114127566086994	2.19622367800297	11.5182725621796	6.24951013091961	1.56358508980524	0.0108188552994345
reviews	4	70061	25	2498651	1	0.791004231255701	4.70845463375473e-05	5.70596103618069	5.70622971410628	5.70898451437951e-05	0.000114132450709048	2.3382426828754	13.3836557558007	6.92786662759587	1.60449913362208	0.00762153192608395
rings	4	70061	18	2498658	1	0.600072175435359	4.98860300032966e-05	7.92494588358429	7.92534125024383	5.70898451437951e-05	0.000114143849786694	2.73679205936568	19.8038668448455	8.94759871904062	1.69996523586138	0.00273057915426866
sajid	4	70061	5	2498671	1	0.245484071769011	5.50887853825455e-05	28.5298051809034	28.5313769429497	5.70898451437951e-05	0.000114165025544424	4.02629867656066	59.0332207078834	16.7254298333819	1.87725942573436	6.24658752637064e-05
scaramucci	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
seylan	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
sheryl	4	70061	4	2498672	1	0.218208063794676	5.54889973347954e-05	35.6622564761293	35.6642354519633	5.70898451437951e-05	0.000114166654774307	4.19622367800297	67.3808045016236	17.945076530509	1.89089744033998	3.54744039974264e-05
showcase	4	70061	22	2498654	1	0.709176207332697	4.8285182194297e-05	6.48404663202351	6.4843597332714	5.70898451437951e-05	0.00011413733574924	2.49578395986188	15.6989233314929	7.70615987419531	1.64541317743892	0.00511788779490097
shuttle	4	70061	7	2498669	1	0.30003608771768	5.42883614780457e-05	20.3784322720739	20.3795386469342	5.70898451437951e-05	0.000114161767224157	3.73679205936568	46.9065740739616	14.7807528358269	1.84998339652313	0.000156575647030088
songs	4	70061	28	2498648	1	0.872832255178704	4.58839104807975e-05	5.09460806801847	5.09484184190512	5.70898451437951e-05	0.000114127566086994	2.19622367800297	11.5182725621796	6.24951013091961	1.56358508980524	0.0108188552994345
stabilize	4	70061	15	2498661	1	0.518244151512356	5.10866658600464e-05	9.50993506030115	9.51042091891352	5.70898451437951e-05	0.000114148735802751	2.94829616455939	24.0478249760768	10.0869870456298	1.74087927967822	0.00154425767508715
sullivan	4	70061	12	2498664	1	0.436416127589352	5.22873017167961e-05	11.8874188253764	11.888040421918	5.70898451437951e-05	0.000114153622237126	3.19622367800297	29.9148104613846	11.4831617384097	1.78179332349506	0.000774086334948576
terry	4	70061	20	2498656	1	0.654624191384028	4.90856060987968e-05	7.13245129522586	7.13280141590899	5.70898451437951e-05	0.000114140592675027	2.61126117728182	17.5756827026595	8.29340468422102	1.67268920665015	0.00379835158563646
titles	4	70061	31	2498645	1	0.954660279101708	4.46832746240478e-05	4.60158148079088	4.60178710625902	5.70898451437951e-05	0.000114122681883024	2.06694066105801	9.98708924576283	5.65191972694107	1.5226710459884	0.0147725063503492
tornadoes	4	70061	2	2498674	1	0.163656047846007	5.62894212392952e-05	71.3245129522586	71.3285279970312	5.70898451437951e-05	0.000114169913373578	4.61126117728182	92.4515937827196	21.2866478821048	1.91817346955121	7.94374392154573e-06
tract	4	70061	22	2498654	1	0.709176207332697	4.8285182194297e-05	6.48404663202351	6.4843597332714	5.70898451437951e-05	0.00011413733574924	2.49578395986188	15.6989233314929	7.70615987419531	1.64541317743892	0.00511788779490097
